latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-16.5324,31.2389,326.2,2.2,1.4,2011-09-09,0841,Terra,MODIS,70,6.2,304.4,50.4,D,0
-19.156,28.0351,326.3,1.4,1.2,2011-09-09,0841,Terra,MODIS,73,6.2,311.5,20.8,D,0
-19.5753,31.085,325,2.4,1.5,2011-09-09,0841,Terra,MODIS,73,6.2,305.6,44.9,D,0
-17.188,28.7256,321.7,1.5,1.2,2011-09-09,0841,Terra,MODIS,64,6.2,309.1,14.9,D,0
-19.1666,28.0337,368.2,1.4,1.2,2011-09-09,0841,Terra,MODIS,100,6.2,309.8,163.1,D,0
-17.2738,29.0598,320.4,1.6,1.2,2011-09-09,0841,Terra,MODIS,38,6.2,308.4,12.2,D,0
-19.1683,28.047,332.6,1.4,1.2,2011-09-09,0841,Terra,MODIS,82,6.2,307.7,34.2,D,0
-17.7358,30.9708,320.3,2.2,1.4,2011-09-09,0841,Terra,MODIS,58,6.2,306.3,21.2,D,0
-16.8393,29.7881,363.2,1.7,1.3,2011-09-09,0841,Terra,MODIS,87,6.2,308.7,186.3,D,0
-16.8277,29.7897,340.3,1.7,1.3,2011-09-09,0841,Terra,MODIS,88,6.2,309.6,72.8,D,0
-19.4545,31.0206,319.8,2.3,1.5,2011-09-09,0841,Terra,MODIS,57,6.2,304.6,25.8,D,0
-16.7983,29.5514,323.8,1.7,1.3,2011-09-09,0841,Terra,MODIS,65,6.2,308.9,21,D,0
-17.6288,28.0045,340.4,1.3,1.1,2011-09-09,0841,Terra,MODIS,88,6.2,309.3,45.4,D,0
-19.4501,31.0141,318.5,2.3,1.5,2011-09-09,0841,Terra,MODIS,54,6.2,305.9,21.6,D,0
-19.4525,31.0369,322.1,2.3,1.5,2011-09-09,0841,Terra,MODIS,68,6.2,305.1,34,D,0
-17.6353,27.9974,334.5,1.3,1.1,2011-09-09,0841,Terra,MODIS,82,6.2,306.2,37.6,D,0
-17.7477,31.7975,317.9,2.5,1.5,2011-09-09,0841,Terra,MODIS,55,6.2,305.9,29.5,D,0
-17.7444,31.8289,322.1,2.5,1.5,2011-09-09,0841,Terra,MODIS,67,6.2,306.8,42.7,D,0
-16.8008,30.0629,318.8,1.8,1.3,2011-09-09,0841,Terra,MODIS,54,6.2,305.6,18,D,0
-17.1043,30.3255,318.9,1.9,1.4,2011-09-09,0841,Terra,MODIS,49,6.2,304.6,17.9,D,0
-18.5842,30.2104,319.6,2,1.4,2011-09-09,0841,Terra,MODIS,46,6.2,306.6,18.5,D,0
-18.5575,30.195,318.7,2,1.4,2011-09-09,0841,Terra,MODIS,49,6.2,307.4,13.3,D,0
-19.0837,26.9937,337.2,1.2,1.1,2011-09-09,0841,Terra,MODIS,71,6.2,312,32,D,0
-18.2057,25.9125,335,1.1,1,2011-09-09,0841,Terra,MODIS,83,6.2,311.2,25.3,D,0
-18.5546,30.2009,322.4,2,1.4,2011-09-09,0841,Terra,MODIS,69,6.2,308.2,23.4,D,0
-17.0103,28.9665,324,1.5,1.2,2011-09-09,0841,Terra,MODIS,70,6.2,308.5,19.1,D,0
-19.1762,27.5544,319.5,1.3,1.1,2011-09-09,0841,Terra,MODIS,56,6.2,308.1,9.8,D,0
-16.6636,29.94,317.8,1.8,1.3,2011-09-09,0841,Terra,MODIS,45,6.2,306.6,12.6,D,0
-16.6657,29.9575,318.2,1.8,1.3,2011-09-09,0841,Terra,MODIS,32,6.2,306.3,11.9,D,0
-16.6912,29.9702,336.5,1.8,1.3,2011-09-09,0841,Terra,MODIS,85,6.2,306.6,62.4,D,0
-16.6933,29.9873,321.4,1.8,1.3,2011-09-09,0841,Terra,MODIS,53,6.2,306.2,18.8,D,0
-16.698,29.9634,320,1.8,1.3,2011-09-09,0841,Terra,MODIS,29,6.2,305.4,16,D,0
-16.7,29.9803,328.3,1.8,1.3,2011-09-09,0841,Terra,MODIS,76,6.2,305.5,36.8,D,0
-16.097,30.23,317.4,1.8,1.3,2011-09-09,0841,Terra,MODIS,36,6.2,306.2,12.5,D,0
-19.2511,29.0975,323.2,1.7,1.3,2011-09-09,0841,Terra,MODIS,69,6.2,306.9,25.2,D,0
-16.2767,30.1535,349.8,1.8,1.3,2011-09-09,0841,Terra,MODIS,94,6.2,310.3,117.1,D,0
-16.3298,30.0959,343.5,1.8,1.3,2011-09-09,0841,Terra,MODIS,90,6.2,306.5,87.1,D,0
-17.3608,29.9718,322.5,1.8,1.3,2011-09-09,0841,Terra,MODIS,60,6.2,307,23.5,D,0
-18.4272,26.3678,323.4,1.1,1.1,2011-09-09,0841,Terra,MODIS,67,6.2,307.2,11.5,D,0
-18.4177,26.3693,334.5,1.1,1.1,2011-09-09,0841,Terra,MODIS,83,6.2,309.4,27.5,D,0
-18.2043,25.9025,329.6,1.1,1,2011-09-09,0841,Terra,MODIS,77,6.2,311.2,17.2,D,0
-18.1463,26.0097,327.8,1.1,1,2011-09-09,0841,Terra,MODIS,68,6.2,310.7,14.1,D,0
-18.1556,26.0084,333.2,1.1,1,2011-09-09,0841,Terra,MODIS,81,6.2,309.6,22.1,D,0
-17.7416,31.8047,327,2.5,1.5,2011-09-09,0841,Terra,MODIS,76,6.2,308.1,63.3,D,0
-16.8013,28.935,318.5,1.5,1.2,2011-09-09,0841,Terra,MODIS,53,6.2,306.8,8.8,D,0
-18.3711,32.7173,346.6,3,1.7,2011-09-09,0841,Terra,MODIS,93,6.2,297.9,257,D,0
-18.3861,32.7161,359,3,1.7,2011-09-09,0841,Terra,MODIS,99,6.2,296.8,399.9,D,0
-18.3702,32.7108,338.3,3,1.7,2011-09-09,0841,Terra,MODIS,87,6.2,296.7,188.8,D,0
-18.3729,32.7383,330.6,3,1.7,2011-09-09,0841,Terra,MODIS,81,6.2,297.4,130.1,D,0
-18.3852,32.7099,347.3,3,1.7,2011-09-09,0841,Terra,MODIS,93,6.2,295.3,272.2,D,0
-19.0828,29.6925,339.5,1.8,1.3,2011-09-09,0841,Terra,MODIS,88,6.2,305.5,81.6,D,0
-19.0808,29.6751,336,1.8,1.3,2011-09-09,0841,Terra,MODIS,85,6.2,304.6,68.5,D,0
-18.4026,31.7272,318.8,2.5,1.5,2011-09-09,0841,Terra,MODIS,61,6.2,306.2,30,D,0
-17.9781,28.0369,338.7,1.4,1.2,2011-09-09,0841,Terra,MODIS,87,6.2,309,47,D,0
-17.9765,28.0241,324.6,1.4,1.2,2011-09-09,0841,Terra,MODIS,70,6.2,309.8,18.4,D,0
-17.3779,28.8074,324.4,1.5,1.2,2011-09-09,0841,Terra,MODIS,70,6.2,308,19.6,D,0
-19.0534,30.0095,326.2,1.9,1.4,2011-09-09,0841,Terra,MODIS,75,6.2,306.2,38.8,D,0
-19.4147,30.7835,323.8,2.2,1.4,2011-09-09,0841,Terra,MODIS,72,6.2,308.6,36.6,D,0
-19.5692,31.1144,319.4,2.4,1.5,2011-09-09,0841,Terra,MODIS,53,6.2,306.2,22,D,0
-19.5666,31.0914,334.4,2.4,1.5,2011-09-09,0841,Terra,MODIS,84,6.2,307.7,82.9,D,0
-18.1427,26.8793,332.9,1.2,1.1,2011-09-09,0841,Terra,MODIS,81,6.2,307.2,29.6,D,0
-18.3113,26.6198,324.2,1.1,1.1,2011-09-09,0841,Terra,MODIS,69,6.2,309.6,13.5,D,0
-19.4304,31.0469,319.6,2.3,1.5,2011-09-09,0841,Terra,MODIS,35,6.2,307.3,24.9,D,0
-17.9638,28.091,324.4,1.4,1.2,2011-09-09,0841,Terra,MODIS,30,6.2,307.8,15,D,0
-17.8742,28.3626,321.2,1.4,1.2,2011-09-09,0841,Terra,MODIS,59,6.2,307.2,15,D,0
-17.8848,28.3612,334.6,1.4,1.2,2011-09-09,0841,Terra,MODIS,83,6.2,306,41.1,D,0
-19.154,29.838,321.2,1.9,1.3,2011-09-09,0841,Terra,MODIS,66,6.2,304.6,25.4,D,0
-19.1496,29.8451,325.7,1.9,1.3,2011-09-09,0841,Terra,MODIS,74,6.2,305.5,36,D,0
-16.3023,29.3277,327.8,1.6,1.2,2011-09-09,0841,Terra,MODIS,44,6.2,307.5,27.8,D,0
-19.0669,29.6594,321.6,1.8,1.3,2011-09-09,0841,Terra,MODIS,60,6.2,306.1,24.6,D,0
-18.3879,32.7367,345.4,3,1.7,2011-09-09,0841,Terra,MODIS,92,6.2,296.1,251.7,D,0
-18.357,26.4216,323.9,1.1,1.1,2011-09-09,0841,Terra,MODIS,59,6.2,312.8,12.6,D,0
-16.697,30.3158,322.4,1.9,1.3,2011-09-09,0841,Terra,MODIS,67,6.2,305.7,22.9,D,0
-17.7458,30.3666,325.9,2,1.4,2011-09-09,0841,Terra,MODIS,74,6.2,307.6,33.5,D,0
-17.7503,31.8214,327,2.5,1.5,2011-09-09,0841,Terra,MODIS,76,6.2,306,66.8,D,0
-19.0245,27.8854,322.3,1.4,1.2,2011-09-09,0841,Terra,MODIS,59,6.2,308.3,13.7,D,0
-19.0962,28.2002,319,1.4,1.2,2011-09-09,0841,Terra,MODIS,38,6.2,308.1,10.8,D,0
-16.6692,30.3929,323,1.9,1.3,2011-09-09,0841,Terra,MODIS,68,6.2,307.2,28,D,0
-16.674,30.1248,317.6,1.8,1.3,2011-09-09,0841,Terra,MODIS,30,6.2,305.8,11.9,D,0
-16.9139,28.9273,321.7,1.5,1.2,2011-09-09,0841,Terra,MODIS,54,6.2,309,12.8,D,0
-17.3136,31.246,324.9,2.3,1.5,2011-09-09,0841,Terra,MODIS,37,6.2,309.1,37.5,D,0
-17.3259,31.2581,324.6,2.3,1.5,2011-09-09,0841,Terra,MODIS,59,6.2,304.4,43.7,D,0
-17.8182,28.6755,322.5,1.5,1.2,2011-09-09,0841,Terra,MODIS,66,6.2,311,11.4,D,0
-18.8054,32.2521,328.8,2.8,1.6,2011-09-09,0841,Terra,MODIS,79,6.2,308,77.9,D,0
-19.0762,26.9361,337.2,1.2,1.1,2011-09-09,0841,Terra,MODIS,85,6.2,311.6,35.9,D,0
-19.9351,30.4521,316.5,2.1,1.4,2011-09-09,0842,Terra,MODIS,31,6.2,306.3,14.7,D,0
-19.9363,30.4584,323.4,2.1,1.4,2011-09-09,0842,Terra,MODIS,54,6.2,307.2,35.1,D,0
-20.1884,29.811,326,1.9,1.4,2011-09-09,0842,Terra,MODIS,74,6.2,307,38.5,D,0
-19.8865,30.3615,332.3,2.1,1.4,2011-09-09,0842,Terra,MODIS,82,6.2,308.4,65.6,D,0
-20.1783,29.8318,333.3,1.9,1.4,2011-09-09,0842,Terra,MODIS,82,6.2,310,60.8,D,0
-19.8123,30.3958,328.2,2.1,1.4,2011-09-09,0842,Terra,MODIS,75,6.2,309.8,40.8,D,0
-19.81,30.3756,324.8,2.1,1.4,2011-09-09,0842,Terra,MODIS,63,6.2,311.2,28.7,D,0
-20.5739,28.0376,327.4,1.5,1.2,2011-09-09,0842,Terra,MODIS,75,6.2,308.7,28.5,D,0
-19.9715,32.7739,317,3.2,1.7,2011-09-09,0842,Terra,MODIS,47,6.2,298.5,61.7,D,0
-19.987,32.7738,337.2,3.2,1.7,2011-09-09,0842,Terra,MODIS,86,6.2,297.7,192.8,D,0
-20.6069,29.7114,335.8,1.9,1.4,2011-09-09,0842,Terra,MODIS,85,6.2,307.1,69.2,D,0
-19.9904,32.8076,315.9,3.2,1.7,2011-09-09,0842,Terra,MODIS,41,6.2,299.2,56.8,D,0
-19.9836,32.7669,334.7,3.2,1.7,2011-09-09,0842,Terra,MODIS,84,6.2,298,170.8,D,0
-19.9493,29.6307,322.4,1.9,1.3,2011-09-09,0842,Terra,MODIS,46,6.2,305.8,21.1,D,0
-20.1496,28.8887,321.3,1.7,1.3,2011-09-09,0842,Terra,MODIS,41,6.2,307,15.7,D,0
-20.2967,28.008,328.9,1.5,1.2,2011-09-09,0842,Terra,MODIS,77,6.2,309,28.7,D,0
-19.9356,28.5245,317.6,1.6,1.2,2011-09-09,0842,Terra,MODIS,46,6.2,306.2,12.7,D,0
-20.3928,29.1103,330.2,1.7,1.3,2011-09-09,0842,Terra,MODIS,79,6.2,305.8,42.6,D,0
-19.9866,32.7998,324.3,3.2,1.7,2011-09-09,0842,Terra,MODIS,72,6.2,298.6,98.5,D,0
-20.4045,29.1093,323.5,1.7,1.3,2011-09-09,0842,Terra,MODIS,67,6.2,305.7,25.3,D,0
-20.3074,28.0066,326.1,1.5,1.2,2011-09-09,0842,Terra,MODIS,63,6.2,306,22.3,D,0
-20.4739,27.8736,352.8,1.4,1.2,2011-09-09,0842,Terra,MODIS,96,6.2,309.5,100.5,D,0
-19.3593,27.7231,329,1.4,1.2,2011-09-09,0842,Terra,MODIS,73,6.2,309.1,24,D,0
-20.1477,28.8726,339.4,1.7,1.3,2011-09-09,0842,Terra,MODIS,87,6.2,308.6,65.1,D,0
-20.4594,27.8815,326.5,1.4,1.2,2011-09-09,0842,Terra,MODIS,74,6.2,308.7,25.2,D,0
-20.5756,28.0518,322.8,1.5,1.2,2011-09-09,0842,Terra,MODIS,65,6.2,309.3,19.1,D,0
-20.7637,32.1121,325.5,2.9,1.6,2011-09-09,0842,Terra,MODIS,72,6.2,310.4,50.2,D,0
-19.8445,28.9139,323.2,1.7,1.3,2011-09-09,0842,Terra,MODIS,67,6.2,306.7,22.2,D,0
-20.7634,32.1176,327.7,2.9,1.6,2011-09-09,0842,Terra,MODIS,76,6.2,310.4,58.1,D,0
-19.8427,28.8982,320.6,1.6,1.3,2011-09-09,0842,Terra,MODIS,55,6.2,305.4,15.8,D,0
-19.8904,29.6982,320.8,1.9,1.3,2011-09-09,0842,Terra,MODIS,61,6.2,307.2,23,D,0
-19.9718,32.622,326.5,3.1,1.7,2011-09-09,0842,Terra,MODIS,76,6.2,297.4,115.5,D,0
-19.9025,29.6968,355.5,1.9,1.3,2011-09-09,0842,Terra,MODIS,92,6.2,309.7,164.3,D,0
-20.5847,28.0362,342.2,1.5,1.2,2011-09-09,0842,Terra,MODIS,89,6.2,306.2,65.1,D,0
-20.6049,29.6925,331.2,1.9,1.4,2011-09-09,0842,Terra,MODIS,80,6.2,307.3,50.7,D,0
-20.0808,29.7736,332.4,1.9,1.4,2011-09-09,0842,Terra,MODIS,77,6.2,307.9,57.7,D,0
-20.5864,28.0504,348.2,1.5,1.2,2011-09-09,0842,Terra,MODIS,93,6.2,308.3,85.2,D,0
-19.5354,29.091,320.5,1.7,1.3,2011-09-09,0842,Terra,MODIS,62,6.2,307,18.2,D,0
-20.5594,28.3087,323.3,1.5,1.2,2011-09-09,0842,Terra,MODIS,68,6.2,305.6,21.2,D,0
-20.6193,27.9607,322.8,1.5,1.2,2011-09-09,0842,Terra,MODIS,62,6.2,307.7,17.3,D,0
-20.6211,27.9746,319,1.5,1.2,2011-09-09,0842,Terra,MODIS,40,6.2,306.3,11.4,D,0
-20.4755,27.8873,332.7,1.4,1.2,2011-09-09,0842,Terra,MODIS,82,6.2,306.9,39.3,D,0
-20.1906,29.8304,323,1.9,1.4,2011-09-09,0842,Terra,MODIS,68,6.2,308.2,29.5,D,0
-20.4648,27.8888,332.1,1.4,1.2,2011-09-09,0842,Terra,MODIS,81,6.2,307,37.2,D,0
-19.9695,32.6148,322.2,3.1,1.7,2011-09-09,0842,Terra,MODIS,69,6.2,297.2,91.4,D,0
-20.5612,28.3235,324.3,1.5,1.2,2011-09-09,0842,Terra,MODIS,70,6.2,304.6,24.5,D,0
-19.5373,29.107,317.9,1.7,1.3,2011-09-09,0842,Terra,MODIS,51,6.2,305.9,13.4,D,0
-19.9338,28.5095,335.9,1.6,1.2,2011-09-09,0842,Terra,MODIS,84,6.2,306.5,54,D,0
-21.0145,28.8736,323,1.7,1.3,2011-09-09,0842,Terra,MODIS,65,6.2,310,20.7,D,0
-20.5671,28.6606,330.2,1.6,1.3,2011-09-09,0842,Terra,MODIS,79,6.2,304.5,43.8,D,0
-20.5174,29.2944,323.2,1.8,1.3,2011-09-09,0842,Terra,MODIS,46,6.2,307.7,24.6,D,0
-20.0829,29.7924,337.9,1.9,1.4,2011-09-09,0842,Terra,MODIS,75,6.2,305.2,78.2,D,0
-20.1761,29.8121,341.9,1.9,1.4,2011-09-09,0842,Terra,MODIS,89,6.2,308.3,96,D,0
-20.5075,29.3128,325.1,1.8,1.3,2011-09-09,0842,Terra,MODIS,64,6.2,306.9,30.6,D,0
-20.2273,28.0093,324.3,1.5,1.2,2011-09-09,0842,Terra,MODIS,70,6.2,307.7,20.6,D,0
-20.5055,29.2957,340.1,1.8,1.3,2011-09-09,0842,Terra,MODIS,88,6.2,307.1,79.7,D,0
-20.3948,29.1268,318.3,1.7,1.3,2011-09-09,0842,Terra,MODIS,40,6.2,304.5,13.9,D,0
-20.229,28.0232,327.9,1.5,1.2,2011-09-09,0842,Terra,MODIS,72,6.2,307.3,28.1,D,0
-20.4632,27.8751,354.2,1.4,1.2,2011-09-09,0842,Terra,MODIS,97,6.2,312.6,105.3,D,0
-20.253,30.0277,318.4,2,1.4,2011-09-09,0842,Terra,MODIS,55,6.2,307.4,16.1,D,0
-19.8446,28.9037,334.1,1.6,1.3,2011-09-09,0842,Terra,MODIS,83,6.2,306.1,48.7,D,0
-19.9614,29.6293,324.8,1.9,1.3,2011-09-09,0842,Terra,MODIS,64,6.2,307.9,27.6,D,0
-19.9634,29.6471,333.1,1.9,1.3,2011-09-09,0842,Terra,MODIS,83,6.2,310,54.8,D,0
-19.3226,30.4516,328.8,1.5,1.2,2011-09-09,1127,Aqua,MODIS,72,6.2,314,25.2,D,0
-20.5992,28.035,334.1,2.3,1.5,2011-09-09,1127,Aqua,MODIS,81,6.2,308.5,74,D,0
-20.5861,28.0337,324.3,2.3,1.5,2011-09-09,1127,Aqua,MODIS,41,6.2,309.7,34.3,D,0
-20.6025,28.0305,324,2.3,1.5,2011-09-09,1127,Aqua,MODIS,55,6.2,307.4,34.5,D,0
-20.35,29.7414,335.7,1.7,1.3,2011-09-09,1127,Aqua,MODIS,82,6.2,312.6,51.4,D,0
-20.5894,28.0292,331,2.3,1.5,2011-09-09,1127,Aqua,MODIS,76,6.2,309,60.4,D,0
-20.5762,28.0279,355.5,2.3,1.5,2011-09-09,1127,Aqua,MODIS,97,6.2,312.6,207.4,D,0
-19.6901,32.7264,324,1.1,1,2011-09-09,1127,Aqua,MODIS,59,6.2,308.1,13.3,D,0
-19.6888,32.737,323.5,1.1,1,2011-09-09,1127,Aqua,MODIS,57,6.2,306.9,13.5,D,0
-19.5821,31.0947,322.5,1.3,1.1,2011-09-09,1127,Aqua,MODIS,43,6.2,311.2,9.8,D,0
-19.6658,29.9435,326,1.6,1.2,2011-09-09,1127,Aqua,MODIS,66,6.2,310.7,23.4,D,0
-19.6647,29.9537,334.8,1.6,1.2,2011-09-09,1127,Aqua,MODIS,81,6.2,310.8,45.5,D,0
-19.5813,31.0167,324.3,1.3,1.1,2011-09-09,1127,Aqua,MODIS,28,6.2,312,9.6,D,0
-19.3295,30.4459,323.4,1.5,1.2,2011-09-09,1127,Aqua,MODIS,48,6.2,313.2,14.4,D,0
-19.3278,30.4596,325,1.4,1.2,2011-09-09,1127,Aqua,MODIS,61,6.2,310.3,17.4,D,0
-19.2636,30.4506,327.1,1.4,1.2,2011-09-09,1127,Aqua,MODIS,68,6.2,313.7,21,D,0
-20.5387,29.297,327.2,1.8,1.3,2011-09-09,1127,Aqua,MODIS,58,6.2,312.5,26.6,D,0
-20.9985,31.3828,331.1,1.3,1.1,2011-09-09,1127,Aqua,MODIS,61,6.2,314,24.1,D,0
-20.5268,29.2955,326.9,1.8,1.3,2011-09-09,1127,Aqua,MODIS,30,6.2,312.5,25.1,D,0
-21.1726,29.2199,324.9,1.9,1.3,2011-09-09,1127,Aqua,MODIS,53,6.2,314.1,21.2,D,0
-20.1028,32.5947,331.6,1.1,1.1,2011-09-09,1127,Aqua,MODIS,77,6.2,309.5,24.7,D,0
-20.1042,32.5837,321.4,1.1,1.1,2011-09-09,1127,Aqua,MODIS,50,6.2,308.7,10.3,D,0
-20.5654,28.0049,348.1,2.3,1.5,2011-09-09,1127,Aqua,MODIS,93,6.2,308.4,159.5,D,0
-20.4743,27.8768,324.9,2.3,1.5,2011-09-09,1127,Aqua,MODIS,65,6.2,310.8,39.1,D,0
-19.9862,32.7892,347.4,1.1,1,2011-09-09,1127,Aqua,MODIS,92,6.2,304.6,57.1,D,0
-19.9875,32.779,346.4,1.1,1,2011-09-09,1127,Aqua,MODIS,92,6.2,308,54.4,D,0
-19.9889,32.7686,333.7,1.1,1,2011-09-09,1127,Aqua,MODIS,39,6.2,310,30.9,D,0
-19.9809,32.7566,326.6,1.1,1,2011-09-09,1127,Aqua,MODIS,53,6.2,303.1,22.5,D,0
-19.9701,32.7658,333.4,1.1,1,2011-09-09,1127,Aqua,MODIS,77,6.2,301.6,31.8,D,0
-19.9648,32.6182,319.7,1.1,1.1,2011-09-09,1127,Aqua,MODIS,32,6.2,302,14.7,D,0
-19.9704,32.6151,322.4,1.1,1.1,2011-09-09,1127,Aqua,MODIS,41,6.2,300.9,15.6,D,0
-19.9691,32.6252,327.5,1.1,1.1,2011-09-09,1127,Aqua,MODIS,68,6.2,302.9,22.8,D,0
-20.5786,28.0063,372.2,2.3,1.5,2011-09-09,1127,Aqua,MODIS,100,6.2,308.9,370.1,D,0
-20.764,32.1153,333.7,1.2,1.1,2011-09-09,1127,Aqua,MODIS,70,6.2,318.5,17,D,0
-20.7625,32.1267,331.5,1.2,1.1,2011-09-09,1127,Aqua,MODIS,38,6.2,318,12.8,D,0
-19.4944,31.153,323.6,1.3,1.1,2011-09-09,1127,Aqua,MODIS,55,6.2,313.1,11.6,D,0
-19.932,28.4745,321.6,2,1.4,2011-09-09,1127,Aqua,MODIS,33,6.2,307.6,19.3,D,0
-19.8707,29.6616,334.8,1.7,1.3,2011-09-09,1127,Aqua,MODIS,48,6.2,311.5,43.7,D,0
-19.9518,29.6444,340.2,1.7,1.3,2011-09-09,1127,Aqua,MODIS,86,6.2,312,64.6,D,0
-19.4585,31.0207,330,1.3,1.1,2011-09-09,1127,Aqua,MODIS,44,6.2,311.6,19.6,D,0
-19.9715,32.7549,321.5,1.1,1,2011-09-09,1127,Aqua,MODIS,33,6.2,296.4,16.1,D,0
-20.1836,29.8059,332.6,1.6,1.3,2011-09-09,1127,Aqua,MODIS,53,6.2,313.1,36.2,D,0
-19.6927,32.7799,322.9,1.1,1,2011-09-09,1127,Aqua,MODIS,50,6.2,307.7,13,D,0
-19.6913,32.7906,328,1.1,1,2011-09-09,1127,Aqua,MODIS,70,6.2,308.5,19.5,D,0
-19.4076,30.7703,338.1,1.4,1.2,2011-09-09,1127,Aqua,MODIS,84,6.2,315.4,43.2,D,0
-19.4092,30.7571,324.5,1.4,1.2,2011-09-09,1127,Aqua,MODIS,21,6.2,314.1,13.6,D,0
-20.0675,32.568,321.4,1.1,1.1,2011-09-09,1127,Aqua,MODIS,36,6.2,306.6,10.3,D,0
-19.8443,28.895,334.6,1.9,1.3,2011-09-09,1127,Aqua,MODIS,81,6.2,311.9,54.2,D,0
-19.8565,28.8963,323,1.9,1.3,2011-09-09,1127,Aqua,MODIS,42,6.2,310.6,18.5,D,0
-19.4926,30.9997,324.4,1.3,1.1,2011-09-09,1127,Aqua,MODIS,48,6.2,313.9,10.7,D,0
-19.664,29.9587,331,1.6,1.2,2011-09-09,1127,Aqua,MODIS,76,6.2,310.6,36.3,D,0
-19.6752,29.9601,322.2,1.6,1.2,2011-09-09,1127,Aqua,MODIS,44,6.2,308.6,16.7,D,0
-20.3695,32.5869,321.8,1.1,1.1,2011-09-09,1127,Aqua,MODIS,43,6.2,309.9,11.2,D,0
-19.5275,29.0716,324,1.8,1.3,2011-09-09,1127,Aqua,MODIS,43,6.2,310.3,18.7,D,0
-19.5256,29.0887,369.6,1.8,1.3,2011-09-09,1127,Aqua,MODIS,100,6.2,312.9,242.5,D,0
-19.5375,29.0902,348.4,1.8,1.3,2011-09-09,1127,Aqua,MODIS,93,6.2,314.1,108.6,D,0
-19.5355,29.1076,328.7,1.8,1.3,2011-09-09,1127,Aqua,MODIS,73,6.2,311.4,32.5,D,0
-19.5494,29.0916,332.7,1.8,1.3,2011-09-09,1127,Aqua,MODIS,79,6.2,312.1,43.6,D,0
-19.9609,29.6528,328.5,1.7,1.3,2011-09-09,1127,Aqua,MODIS,64,6.2,312,27.3,D,0
-20.0988,29.5436,322.4,1.7,1.3,2011-09-09,1127,Aqua,MODIS,37,6.2,311.7,12.5,D,0
-20.3927,29.0882,331,1.9,1.3,2011-09-09,1127,Aqua,MODIS,50,6.2,312,38,D,0
-20.3907,29.106,332.1,1.9,1.3,2011-09-09,1127,Aqua,MODIS,59,6.2,312.4,41.6,D,0
-20.3857,29.0946,331.7,1.9,1.3,2011-09-09,1127,Aqua,MODIS,44,6.2,310.8,39.1,D,0
-20.3978,29.0957,337.1,1.9,1.3,2011-09-09,1127,Aqua,MODIS,82,6.2,313,58.5,D,0
-19.878,30.3537,346.5,1.5,1.2,2011-09-09,1127,Aqua,MODIS,91,6.2,315,71,D,0
-19.8762,30.3681,343.3,1.5,1.2,2011-09-09,1127,Aqua,MODIS,89,6.2,313.9,58.4,D,0
-19.8871,30.3694,325,1.5,1.2,2011-09-09,1127,Aqua,MODIS,39,6.2,313.3,14.1,D,0
-19.8804,30.3611,344,1.5,1.2,2011-09-09,1127,Aqua,MODIS,89,6.2,315.8,65.2,D,0
-19.9462,30.4567,328.6,1.5,1.2,2011-09-09,1127,Aqua,MODIS,53,6.2,313,23.2,D,0
-19.8627,32.8812,344.3,1.1,1,2011-09-09,1127,Aqua,MODIS,90,6.2,307.5,50,D,0
-19.9283,28.4867,339.4,2,1.4,2011-09-09,1127,Aqua,MODIS,86,6.2,311.7,84.9,D,0
-19.9261,28.506,334,2,1.4,2011-09-09,1127,Aqua,MODIS,80,6.2,310.8,61.9,D,0
-19.9174,28.4925,327.1,2,1.4,2011-09-09,1127,Aqua,MODIS,70,6.2,309,37.2,D,0
-20.0915,29.2887,331.2,1.8,1.3,2011-09-09,1127,Aqua,MODIS,50,6.2,311.7,32.4,D,0
-19.9299,28.4944,345.8,2,1.4,2011-09-09,1127,Aqua,MODIS,91,6.2,312.4,117.8,D,0
-20.0974,29.2845,329,1.8,1.3,2011-09-09,1127,Aqua,MODIS,57,6.2,313.3,28.1,D,0
-19.8641,32.8705,331.6,1.1,1,2011-09-09,1127,Aqua,MODIS,78,6.2,307.7,26.6,D,0
-20.0784,32.5587,323.3,1.1,1.1,2011-09-09,1127,Aqua,MODIS,54,6.2,307.8,11.4,D,0
-20.1516,28.8461,330.7,1.9,1.4,2011-09-09,1127,Aqua,MODIS,66,6.2,311,35.7,D,0
-20.1364,28.8393,341.5,1.9,1.4,2011-09-09,1127,Aqua,MODIS,88,6.2,311.2,80.8,D,0
-20.1394,28.8443,367.9,1.9,1.4,2011-09-09,1127,Aqua,MODIS,100,6.2,312.8,244.1,D,0
-19.4153,29.8478,323.7,1.6,1.2,2011-09-09,1127,Aqua,MODIS,56,6.2,310.9,16.4,D,0
-19.4135,29.8631,335.6,1.6,1.2,2011-09-09,1127,Aqua,MODIS,82,6.2,311.2,47.9,D,0
-19.828,29.9239,328.1,1.6,1.2,2011-09-09,1127,Aqua,MODIS,71,6.2,314.6,26.2,D,0
-21.017,28.8702,329.9,2,1.4,2011-09-09,1127,Aqua,MODIS,73,6.2,313.8,39.8,D,0
-20.5607,28.6521,320.8,2,1.4,2011-09-09,1127,Aqua,MODIS,40,6.2,308.1,24.2,D,0
-19.8298,29.9085,327.1,1.6,1.2,2011-09-09,1127,Aqua,MODIS,65,6.2,311.6,24.7,D,0
